Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales,Quantity,Profit,Year,Month,Month_Name
ORD113939,2023-03-11,CUST9009,Home Office,East,Furniture,Printer,2688.36,8,1817.35,2023,3,March
ORD113940,2024-07-20,CUST5639,Consumer,East,Furniture,Desk,3584.03,10,3958.24,2024,7,July
ORD113941,2023-10-14,CUST2514,Consumer,South,Technology,Desk,5412.94,3,3636.09,2023,10,October
ORD113942,2022-10-11,CUST2411,Consumer,South,Office Supplies,Printer,2886.19,13,-1269.63,2022,10,October
ORD113943,2024-09-25,CUST8724,Consumer,South,Office Supplies,Printer,11890.5,13,2346.34,2024,9,September
ORD113944,2021-10-28,CUST5167,Consumer,West,Office Supplies,Printer,5575.58,2,4796.21,2021,10,October
ORD113945,2024-07-12,CUST2022,Corporate,West,Technology,Desk,5742.42,5,2719.63,2024,7,July
ORD113946,2021-06-15,CUST3758,Consumer,West,Technology,Monitor,7532.19,10,4006.26,2021,6,June
ORD113947,2021-11-12,CUST5808,Consumer,West,Office Supplies,Pen,4346.65,13,-506.01,2021,11,November
ORD113948,2021-01-01,CUST9833,Corporate,Central,Office Supplies,Phone,1921.48,13,2691.9,2021,1,January
ORD113949,2023-10-17,CUST7733,Consumer,Central,Technology,Desk,11035.29,11,2714.53,2023,10,October
ORD113950,2024-07-08,CUST5907,Corporate,East,Furniture,Pen,8886.88,4,-1352.15,2024,7,July
ORD113951,2021-03-04,CUST4225,Consumer,South,Technology,Tablet,2904.82,4,690.76,2021,3,March
ORD113952,2022-04-28,CUST2014,Corporate,West,Furniture,Tablet,974.57,2,776.78,2022,4,April
ORD113953,2024-09-06,CUST7768,Home Office,South,Furniture,Printer,8092.86,1,3233.83,2024,9,September
ORD113954,2024-05-09,CUST6458,Corporate,West,Furniture,Phone,10013.83,11,1912.85,2024,5,May
ORD113955,2021-08-10,CUST3021,Corporate,East,Office Supplies,Phone,3541.57,14,-821.43,2021,8,August
ORD113956,2021-06-01,CUST3676,Consumer,Central,Office Supplies,Phone,5901.84,1,399.5,2021,6,June
ORD113957,2022-10-06,CUST4106,Consumer,South,Technology,Phone,13204.71,11,-1731.26,2022,10,October
ORD113958,2022-09-18,CUST9975,Consumer,West,Furniture,Pen,7607.32,9,397.08,2022,9,September
ORD113959,2021-08-05,CUST9862,Home Office,West,Furniture,Chair,12887.54,2,-1769.7,2021,8,August
ORD113960,2021-07-15,CUST3584,Corporate,South,Technology,Laptop,8218.27,10,4891.69,2021,7,July
ORD113961,2024-05-10,CUST5942,Consumer,West,Furniture,Pen,9179.61,11,3576.61,2024,5,May
ORD113962,2023-09-22,CUST2277,Corporate,West,Office Supplies,Tablet,8749.02,5,4710.08,2023,9,September
ORD113963,2023-10-12,CUST4043,Corporate,West,Furniture,Laptop,2087.0,11,1130.3,2023,10,October
ORD113964,2022-10-09,CUST8370,Home Office,Central,Office Supplies,Printer,789.87,2,555.53,2022,10,October
ORD113965,2024-06-11,CUST6860,Consumer,Central,Technology,Laptop,10786.74,12,4854.04,2024,6,June
ORD113966,2024-03-10,CUST4782,Home Office,West,Furniture,Chair,9108.6,13,3997.03,2024,3,March
ORD113967,2022-12-09,CUST8057,Corporate,South,Technology,Phone,5260.62,1,2860.5,2022,12,December
ORD113968,2023-12-17,CUST9369,Consumer,East,Furniture,Desk,8839.44,13,531.4,2023,12,December
ORD113969,2024-03-11,CUST9467,Consumer,East,Office Supplies,Laptop,8208.71,3,-298.09,2024,3,March
ORD113970,2022-12-23,CUST4481,Consumer,East,Furniture,Desk,11052.42,12,1446.32,2022,12,December
ORD113971,2022-10-02,CUST6772,Consumer,Central,Office Supplies,Monitor,8712.83,11,-356.8,2022,10,October
ORD113972,2021-04-16,CUST6336,Corporate,East,Office Supplies,Desk,9903.44,6,-761.64,2021,4,April
ORD113973,2021-06-14,CUST5122,Consumer,West,Furniture,Monitor,8228.16,8,241.07,2021,6,June
ORD113974,2021-08-03,CUST3960,Consumer,South,Furniture,Pen,2421.9,5,-1213.98,2021,8,August
ORD113975,2023-12-31,CUST8897,Consumer,East,Furniture,Laptop,12854.28,12,1485.14,2023,12,December
ORD113976,2021-03-31,CUST3469,Corporate,West,Office Supplies,Phone,6054.63,9,3641.14,2021,3,March
ORD113977,2023-05-24,CUST8051,Home Office,West,Technology,Pen,3142.07,3,4634.69,2023,5,May
ORD113978,2024-06-05,CUST5068,Corporate,East,Office Supplies,Phone,14500.62,7,939.91,2024,6,June
ORD113979,2024-01-08,CUST6443,Home Office,East,Technology,Phone,9811.99,9,4735.27,2024,1,January
ORD113980,2022-08-31,CUST5380,Corporate,South,Office Supplies,Laptop,13815.63,5,2954.08,2022,8,August
ORD113981,2021-12-15,CUST3545,Corporate,South,Furniture,Monitor,3719.33,6,-1589.06,2021,12,December
ORD113982,2023-06-13,CUST8665,Consumer,South,Technology,Chair,9756.84,3,943.61,2023,6,June
ORD113983,2021-09-03,CUST4649,Corporate,West,Office Supplies,Chair,6513.65,8,4718.85,2021,9,September
ORD113984,2021-09-29,CUST2814,Consumer,Central,Office Supplies,Pen,688.71,7,-274.53,2021,9,September
ORD113985,2022-02-07,CUST4907,Consumer,South,Office Supplies,Printer,7143.2,3,-1375.16,2022,2,February
ORD113986,2024-02-14,CUST4731,Corporate,Central,Technology,Monitor,5200.09,3,23.4,2024,2,February
ORD113987,2024-12-29,CUST8685,Corporate,South,Furniture,Desk,1360.39,8,2223.36,2024,12,December
ORD113988,2024-04-10,CUST9273,Consumer,West,Furniture,Desk,11257.9,12,3763.77,2024,4,April
ORD113989,2023-11-06,CUST6869,Consumer,Central,Technology,Laptop,8260.13,3,1406.99,2023,11,November
ORD113990,2023-08-19,CUST9273,Consumer,Central,Technology,Chair,548.9,14,2393.15,2023,8,August
ORD113991,2023-06-17,CUST1093,Home Office,South,Technology,Monitor,3684.53,12,4224.56,2023,6,June
ORD113992,2023-12-16,CUST9186,Consumer,South,Furniture,Monitor,14516.11,10,2375.66,2023,12,December
ORD113993,2024-02-01,CUST1342,Home Office,East,Office Supplies,Pen,10811.86,3,1716.95,2024,2,February
ORD113994,2021-10-11,CUST7940,Home Office,East,Office Supplies,Printer,13864.09,2,-1592.22,2021,10,October
ORD113995,2022-06-01,CUST3408,Corporate,West,Office Supplies,Monitor,8388.68,9,2672.12,2022,6,June
ORD113996,2022-09-10,CUST1623,Corporate,West,Technology,Tablet,12438.08,13,1824.3,2022,9,September
ORD113997,2024-07-25,CUST1867,Home Office,South,Technology,Laptop,7661.93,14,3812.52,2024,7,July
ORD113998,2022-09-04,CUST4472,Consumer,East,Office Supplies,Chair,7320.19,11,1678.22,2022,9,September
ORD113999,2023-01-20,CUST1170,Consumer,South,Office Supplies,Printer,3019.02,9,-22.79,2023,1,January
ORD114000,2024-07-16,CUST9769,Home Office,Central,Office Supplies,Printer,11834.5,2,-755.45,2024,7,July
ORD114001,2022-02-04,CUST9259,Consumer,South,Technology,Pen,7690.47,12,2808.33,2022,2,February
ORD114002,2021-03-27,CUST2515,Consumer,South,Furniture,Pen,2800.69,12,1164.88,2021,3,March
ORD114003,2021-11-16,CUST9192,Consumer,South,Office Supplies,Chair,6653.11,2,2588.13,2021,11,November
ORD114004,2023-11-22,CUST3198,Consumer,Central,Office Supplies,Monitor,7100.58,7,3802.4,2023,11,November
ORD114005,2021-12-02,CUST1901,Consumer,South,Technology,Pen,589.67,1,263.85,2021,12,December
ORD114006,2021-02-20,CUST6903,Consumer,South,Office Supplies,Monitor,11057.8,3,2404.18,2021,2,February
ORD114007,2024-01-08,CUST8755,Consumer,West,Technology,Laptop,350.67,9,4507.56,2024,1,January
ORD114008,2021-06-23,CUST9986,Corporate,West,Furniture,Desk,8376.62,8,-523.26,2021,6,June
ORD114009,2022-05-16,CUST3066,Home Office,South,Office Supplies,Laptop,9699.59,12,4001.98,2022,5,May
ORD114010,2021-03-17,CUST9562,Consumer,East,Technology,Phone,704.9,11,-728.23,2021,3,March
ORD114011,2021-11-12,CUST3538,Consumer,South,Technology,Laptop,4908.03,10,523.01,2021,11,November
ORD114012,2024-10-28,CUST4907,Consumer,Central,Office Supplies,Printer,11563.35,10,1004.47,2024,10,October
ORD114013,2024-01-10,CUST7960,Home Office,West,Technology,Monitor,2197.98,13,2210.85,2024,1,January
ORD114014,2022-11-28,CUST3596,Consumer,Central,Technology,Chair,7437.28,2,-764.32,2022,11,November
ORD114015,2023-10-07,CUST4321,Consumer,Central,Office Supplies,Tablet,1750.97,5,1419.37,2023,10,October
ORD114016,2023-01-02,CUST8720,Consumer,East,Office Supplies,Chair,14406.68,10,4599.87,2023,1,January
ORD114017,2023-12-31,CUST3621,Corporate,Central,Office Supplies,Printer,3511.39,12,364.64,2023,12,December
ORD114018,2023-08-27,CUST4841,Consumer,South,Technology,Laptop,6628.71,14,-447.08,2023,8,August
ORD114019,2023-05-04,CUST5558,Corporate,South,Technology,Laptop,6364.15,12,-1670.32,2023,5,May
ORD114020,2022-10-28,CUST5918,Corporate,Central,Office Supplies,Desk,9011.3,13,2941.7,2022,10,October
ORD114021,2022-10-14,CUST9715,Corporate,West,Office Supplies,Desk,4954.6,3,1525.14,2022,10,October
ORD114022,2023-12-31,CUST5339,Consumer,Central,Technology,Chair,7228.62,13,1697.9,2023,12,December
ORD114023,2021-02-15,CUST1238,Corporate,East,Furniture,Laptop,13835.67,9,4834.73,2021,2,February
ORD114024,2023-12-07,CUST2220,Corporate,South,Furniture,Phone,912.66,9,-272.15,2023,12,December
ORD114025,2024-12-16,CUST1768,Consumer,South,Office Supplies,Desk,271.12,13,3864.8,2024,12,December
ORD114026,2021-05-29,CUST9426,Corporate,East,Furniture,Monitor,14961.61,14,-788.28,2021,5,May
ORD114027,2023-06-29,CUST7330,Consumer,Central,Technology,Printer,7041.08,5,1200.47,2023,6,June
ORD114028,2024-02-28,CUST8388,Corporate,East,Technology,Laptop,5018.2,3,2580.95,2024,2,February
ORD114029,2022-04-01,CUST5592,Consumer,East,Technology,Tablet,3279.36,2,3950.84,2022,4,April
ORD114030,2023-05-27,CUST8617,Corporate,East,Office Supplies,Phone,10212.98,6,3061.58,2023,5,May
ORD114031,2023-08-24,CUST9082,Consumer,East,Office Supplies,Pen,9411.84,12,2379.57,2023,8,August
ORD114032,2023-05-19,CUST8579,Consumer,Central,Office Supplies,Desk,3969.32,10,-1878.27,2023,5,May
ORD114033,2023-07-18,CUST7456,Home Office,South,Office Supplies,Printer,3684.77,13,1918.95,2023,7,July
ORD114034,2023-10-21,CUST5117,Consumer,East,Furniture,Printer,12499.95,4,578.25,2023,10,October
ORD114035,2023-09-28,CUST3439,Corporate,South,Furniture,Monitor,11098.5,12,4773.77,2023,9,September
ORD114036,2023-02-13,CUST7086,Home Office,East,Technology,Pen,11470.38,5,286.28,2023,2,February
ORD114037,2021-09-01,CUST5824,Consumer,East,Technology,Monitor,6863.03,12,-1275.5,2021,9,September
ORD114038,2022-04-19,CUST9391,Corporate,Central,Technology,Monitor,4686.54,2,-987.34,2022,4,April
ORD114039,2022-01-17,CUST9369,Consumer,Central,Furniture,Desk,7492.41,8,2835.04,2022,1,January
ORD114040,2024-02-01,CUST6542,Consumer,West,Technology,Monitor,8926.95,12,886.88,2024,2,February
ORD114041,2022-05-04,CUST3036,Consumer,West,Office Supplies,Chair,10852.87,2,775.59,2022,5,May
ORD114042,2023-11-27,CUST3091,Corporate,South,Furniture,Printer,6917.63,6,658.92,2023,11,November
ORD114043,2024-09-18,CUST6550,Consumer,South,Furniture,Laptop,10441.48,2,4716.73,2024,9,September
ORD114044,2022-02-01,CUST5263,Consumer,East,Technology,Chair,7836.45,9,-989.36,2022,2,February
ORD114045,2021-10-23,CUST7430,Corporate,East,Furniture,Phone,2463.41,14,3903.24,2021,10,October
ORD114046,2021-04-17,CUST3384,Consumer,East,Office Supplies,Printer,1188.57,12,3988.56,2021,4,April
ORD114047,2023-05-10,CUST7326,Home Office,East,Technology,Printer,8434.95,5,2610.84,2023,5,May
ORD114048,2023-08-12,CUST9207,Corporate,South,Technology,Monitor,6979.15,7,-149.82,2023,8,August
ORD114049,2022-06-14,CUST8663,Home Office,East,Office Supplies,Pen,5741.44,7,2345.5,2022,6,June
ORD114050,2024-01-12,CUST8721,Consumer,Central,Office Supplies,Desk,8572.99,11,-1515.01,2024,1,January
ORD114051,2023-07-23,CUST3157,Consumer,South,Furniture,Desk,10529.36,1,4530.12,2023,7,July
ORD114052,2021-10-15,CUST1305,Consumer,South,Office Supplies,Phone,3511.76,2,2672.33,2021,10,October
ORD114053,2022-12-07,CUST8123,Home Office,East,Technology,Pen,8200.85,6,-998.38,2022,12,December
ORD114054,2021-08-03,CUST3053,Corporate,South,Office Supplies,Pen,3329.13,8,3454.28,2021,8,August
ORD114055,2024-07-28,CUST6812,Home Office,South,Office Supplies,Phone,9621.63,1,190.25,2024,7,July
ORD114056,2023-01-02,CUST4344,Consumer,Central,Technology,Monitor,8359.31,1,-1718.54,2023,1,January
ORD114057,2021-12-10,CUST5456,Corporate,Central,Office Supplies,Tablet,10517.64,6,-380.26,2021,12,December
ORD114058,2021-07-13,CUST2208,Corporate,Central,Furniture,Chair,12541.15,11,2548.59,2021,7,July
ORD114059,2021-06-07,CUST2858,Corporate,South,Furniture,Chair,4930.83,5,2562.54,2021,6,June
ORD114060,2022-04-10,CUST3703,Consumer,Central,Furniture,Phone,13397.24,11,4685.86,2022,4,April
ORD114061,2021-04-14,CUST2971,Corporate,West,Furniture,Pen,1195.52,10,637.35,2021,4,April
ORD114062,2021-02-03,CUST2113,Corporate,South,Technology,Chair,9552.2,5,3463.87,2021,2,February
ORD114063,2024-01-31,CUST1983,Consumer,East,Technology,Laptop,4628.93,13,1384.05,2024,1,January
ORD114064,2022-10-01,CUST3127,Consumer,Central,Office Supplies,Phone,11224.23,6,3233.36,2022,10,October
ORD114065,2021-11-21,CUST4639,Consumer,Central,Furniture,Pen,165.01,1,1516.74,2021,11,November
ORD114066,2022-11-22,CUST8476,Corporate,Central,Technology,Phone,12465.88,9,1274.48,2022,11,November
ORD114067,2022-08-15,CUST1560,Corporate,Central,Technology,Desk,12501.29,4,686.1,2022,8,August
ORD114068,2021-05-21,CUST7652,Consumer,East,Technology,Desk,7277.95,7,-1752.89,2021,5,May
ORD114069,2022-04-19,CUST5387,Consumer,East,Office Supplies,Pen,13945.14,5,3905.71,2022,4,April
ORD114070,2023-11-21,CUST3932,Consumer,East,Technology,Desk,6278.11,3,2419.46,2023,11,November
ORD114071,2023-06-03,CUST9482,Consumer,South,Office Supplies,Printer,13578.77,11,1361.83,2023,6,June
ORD114072,2021-03-04,CUST2909,Corporate,Central,Furniture,Laptop,58.78,14,1840.04,2021,3,March
ORD114073,2024-01-16,CUST8230,Home Office,East,Technology,Printer,6137.77,9,-615.47,2024,1,January
ORD114074,2021-10-31,CUST2428,Home Office,West,Technology,Pen,929.84,12,4662.4,2021,10,October
ORD114075,2023-12-21,CUST1947,Home Office,West,Office Supplies,Desk,2902.56,13,-114.89,2023,12,December
ORD114076,2022-01-31,CUST2348,Consumer,East,Technology,Monitor,6606.61,9,-1995.32,2022,1,January
ORD114077,2021-11-30,CUST9572,Consumer,South,Furniture,Phone,10246.29,13,2185.56,2021,11,November
ORD114078,2023-02-25,CUST1309,Corporate,South,Office Supplies,Chair,4688.3,1,3761.59,2023,2,February
ORD114079,2022-02-15,CUST4414,Corporate,West,Technology,Printer,3517.98,7,2410.42,2022,2,February
ORD114080,2021-10-11,CUST6789,Consumer,West,Office Supplies,Printer,12766.49,14,-27.76,2021,10,October
ORD114081,2022-04-11,CUST7568,Corporate,West,Technology,Desk,865.86,4,917.52,2022,4,April
ORD114082,2021-03-21,CUST9852,Consumer,Central,Technology,Chair,12689.18,13,2950.0,2021,3,March
ORD114083,2023-02-23,CUST4447,Home Office,Central,Technology,Pen,444.64,1,2782.49,2023,2,February
ORD114084,2024-01-06,CUST3273,Home Office,South,Furniture,Desk,193.51,14,1208.8,2024,1,January
ORD114085,2023-01-03,CUST3142,Consumer,Central,Furniture,Laptop,14046.17,7,-1962.58,2023,1,January
ORD114086,2024-10-16,CUST5739,Consumer,East,Furniture,Laptop,5140.92,12,1914.43,2024,10,October
ORD114087,2021-03-18,CUST1458,Consumer,South,Furniture,Pen,2513.96,2,1077.08,2021,3,March
ORD114088,2022-05-24,CUST8580,Consumer,West,Technology,Pen,2817.1,11,190.98,2022,5,May
ORD114089,2024-04-02,CUST1337,Consumer,Central,Technology,Laptop,9720.36,12,3031.04,2024,4,April
ORD114090,2023-10-30,CUST6450,Home Office,East,Furniture,Tablet,12404.8,4,784.13,2023,10,October
ORD114091,2024-04-13,CUST8380,Corporate,East,Furniture,Tablet,6775.7,5,1826.43,2024,4,April
ORD114092,2022-04-07,CUST5020,Corporate,East,Office Supplies,Monitor,3422.7,6,-776.04,2022,4,April
ORD114093,2024-08-23,CUST9536,Home Office,West,Furniture,Phone,4724.14,5,-1016.18,2024,8,August
ORD114094,2021-09-02,CUST6643,Consumer,Central,Office Supplies,Phone,3029.28,2,1282.07,2021,9,September
ORD114095,2021-05-02,CUST1942,Corporate,West,Furniture,Chair,2899.31,11,-978.78,2021,5,May
ORD114096,2021-07-04,CUST1345,Corporate,East,Technology,Pen,8400.42,3,4472.52,2021,7,July
ORD114097,2021-02-01,CUST4894,Home Office,South,Technology,Laptop,7920.46,12,1727.1,2021,2,February
ORD114098,2023-09-25,CUST9516,Consumer,South,Office Supplies,Chair,10131.48,3,1865.27,2023,9,September
ORD114099,2023-02-01,CUST7610,Corporate,Central,Technology,Tablet,2668.0,10,2855.13,2023,2,February
ORD114100,2022-07-23,CUST3138,Home Office,West,Technology,Tablet,653.37,14,1576.08,2022,7,July
ORD114101,2021-11-06,CUST5389,Corporate,South,Technology,Phone,8527.84,6,2418.14,2021,11,November
ORD114102,2024-10-27,CUST9715,Consumer,Central,Technology,Chair,13192.65,9,-257.18,2024,10,October
ORD114103,2023-04-10,CUST8826,Home Office,Central,Office Supplies,Pen,10695.3,7,-464.39,2023,4,April
ORD114104,2023-09-19,CUST8816,Consumer,South,Technology,Printer,3346.16,1,-1546.87,2023,9,September
ORD114105,2023-12-16,CUST1258,Consumer,West,Office Supplies,Chair,6385.5,13,1191.96,2023,12,December
ORD114106,2023-03-02,CUST2110,Consumer,West,Technology,Pen,3273.17,9,1022.51,2023,3,March
ORD114107,2024-07-20,CUST8325,Corporate,South,Furniture,Chair,2578.79,2,4327.3,2024,7,July
ORD114108,2022-04-09,CUST7487,Corporate,South,Furniture,Tablet,13160.1,12,-1059.91,2022,4,April
ORD114109,2022-11-09,CUST1820,Corporate,South,Office Supplies,Monitor,2328.08,5,2352.2,2022,11,November
ORD114110,2023-09-06,CUST6988,Consumer,South,Office Supplies,Monitor,10466.32,6,-270.32,2023,9,September
ORD114111,2022-11-01,CUST6635,Home Office,West,Furniture,Desk,5304.4,2,3639.34,2022,11,November
ORD114112,2024-06-26,CUST5664,Consumer,South,Technology,Monitor,3916.58,9,-925.72,2024,6,June
ORD114113,2022-11-29,CUST8093,Home Office,South,Furniture,Chair,13996.7,2,-1485.51,2022,11,November
ORD114114,2023-09-21,CUST5604,Home Office,West,Furniture,Printer,13259.92,5,443.26,2023,9,September
ORD114115,2021-03-19,CUST2563,Consumer,Central,Office Supplies,Phone,3432.61,12,3511.07,2021,3,March
ORD114116,2022-06-18,CUST7343,Consumer,Central,Technology,Chair,6207.07,12,-560.96,2022,6,June
ORD114117,2021-04-18,CUST9500,Consumer,East,Furniture,Printer,10594.5,4,-1.96,2021,4,April
ORD114118,2024-07-20,CUST2839,Corporate,West,Technology,Laptop,12199.94,3,2539.5,2024,7,July
ORD114119,2023-02-03,CUST8675,Corporate,East,Furniture,Monitor,6604.44,2,477.98,2023,2,February
ORD114120,2021-01-15,CUST9001,Consumer,West,Furniture,Printer,13714.56,10,2507.89,2021,1,January
ORD114121,2022-01-05,CUST3306,Consumer,East,Technology,Chair,6285.72,11,3118.87,2022,1,January
ORD114122,2024-08-20,CUST6140,Corporate,West,Technology,Monitor,1649.14,5,-296.32,2024,8,August
ORD114123,2021-07-24,CUST3686,Consumer,West,Furniture,Laptop,14738.45,5,1127.75,2021,7,July
ORD114124,2024-02-11,CUST1960,Corporate,South,Office Supplies,Phone,13954.62,1,-189.74,2024,2,February
ORD114125,2023-05-15,CUST9629,Corporate,West,Technology,Phone,11606.67,13,3071.65,2023,5,May
ORD114126,2024-06-30,CUST1455,Consumer,West,Furniture,Monitor,13390.86,14,1569.47,2024,6,June
ORD114127,2022-03-17,CUST7767,Corporate,South,Office Supplies,Laptop,9723.49,5,-1508.88,2022,3,March
ORD114128,2024-04-24,CUST4817,Corporate,West,Office Supplies,Laptop,6060.44,7,3246.55,2024,4,April
ORD114129,2023-05-09,CUST2512,Corporate,East,Office Supplies,Laptop,5652.24,4,3529.82,2023,5,May
ORD114130,2021-08-15,CUST5738,Consumer,East,Furniture,Chair,4626.9,14,-29.72,2021,8,August
ORD114131,2022-06-12,CUST1391,Consumer,West,Technology,Pen,10290.64,6,2390.72,2022,6,June
ORD114132,2021-12-20,CUST3621,Corporate,West,Office Supplies,Printer,4489.48,2,4635.59,2021,12,December
ORD114133,2022-09-15,CUST7176,Consumer,South,Technology,Pen,5162.72,4,438.0,2022,9,September
ORD114134,2023-10-22,CUST6719,Corporate,South,Technology,Tablet,7514.15,10,4087.84,2023,10,October
ORD114135,2023-07-16,CUST7041,Consumer,East,Office Supplies,Pen,6717.08,2,4709.06,2023,7,July
ORD114136,2024-12-14,CUST4600,Consumer,East,Office Supplies,Printer,777.27,10,1421.51,2024,12,December
ORD114137,2024-03-30,CUST6210,Consumer,West,Office Supplies,Desk,6479.09,1,-342.65,2024,3,March
ORD114138,2021-06-10,CUST5508,Consumer,East,Furniture,Printer,7362.09,12,-926.95,2021,6,June
ORD114139,2023-05-21,CUST7442,Consumer,East,Technology,Desk,8381.94,3,1511.14,2023,5,May
ORD114140,2024-02-26,CUST8654,Consumer,South,Office Supplies,Printer,13047.02,14,4309.3,2024,2,February
ORD114141,2024-03-20,CUST7216,Corporate,West,Office Supplies,Phone,5251.94,7,2591.59,2024,3,March
ORD114142,2022-03-20,CUST8885,Consumer,South,Technology,Pen,10523.02,11,3400.72,2022,3,March
ORD114143,2022-04-08,CUST1260,Consumer,West,Office Supplies,Pen,13758.99,9,1093.46,2022,4,April
ORD114144,2023-11-20,CUST7833,Consumer,West,Technology,Phone,13971.96,4,214.23,2023,11,November
ORD114145,2022-04-18,CUST6944,Corporate,South,Office Supplies,Tablet,14088.04,8,4827.86,2022,4,April
ORD114146,2022-07-11,CUST7134,Corporate,Central,Office Supplies,Printer,12602.37,1,-541.27,2022,7,July
ORD114147,2021-03-21,CUST7875,Corporate,Central,Furniture,Laptop,8362.41,9,4549.38,2021,3,March
ORD114148,2023-11-29,CUST7828,Corporate,Central,Furniture,Desk,10617.3,6,4202.86,2023,11,November
ORD114149,2021-08-28,CUST1334,Corporate,West,Technology,Laptop,1078.9,4,-1166.67,2021,8,August
ORD114150,2022-07-11,CUST8669,Home Office,South,Technology,Monitor,2839.43,14,46.88,2022,7,July
ORD114151,2022-08-13,CUST3779,Consumer,South,Furniture,Tablet,14851.53,14,3856.78,2022,8,August
ORD114152,2024-09-22,CUST9995,Consumer,Central,Technology,Desk,426.02,13,147.41,2024,9,September
ORD114153,2024-07-27,CUST8328,Consumer,Central,Furniture,Phone,498.45,11,1902.72,2024,7,July
ORD114154,2024-02-14,CUST3437,Corporate,East,Technology,Pen,3613.52,3,1979.72,2024,2,February
ORD114155,2021-09-26,CUST3807,Consumer,West,Technology,Desk,8481.73,10,3093.61,2021,9,September
ORD114156,2021-12-01,CUST6190,Consumer,West,Furniture,Pen,3022.07,10,4600.34,2021,12,December
ORD114157,2021-11-08,CUST4163,Consumer,East,Technology,Printer,1581.07,3,-1876.16,2021,11,November
ORD114158,2023-12-13,CUST8488,Corporate,South,Furniture,Phone,2233.25,8,4532.56,2023,12,December
ORD114159,2023-12-28,CUST1023,Consumer,East,Furniture,Tablet,6967.97,14,3832.86,2023,12,December
ORD114160,2022-11-25,CUST5652,Home Office,West,Technology,Tablet,7963.29,12,-1165.77,2022,11,November
ORD114161,2021-02-03,CUST3748,Consumer,South,Office Supplies,Printer,3805.77,8,2737.13,2021,2,February
ORD114162,2022-01-21,CUST3450,Home Office,West,Furniture,Tablet,14310.2,9,2704.27,2022,1,January
ORD114163,2021-09-06,CUST9095,Consumer,Central,Office Supplies,Chair,12158.39,1,-55.68,2021,9,September
ORD114164,2024-02-09,CUST4357,Home Office,West,Office Supplies,Monitor,7080.2,1,3403.25,2024,2,February
ORD114165,2024-01-23,CUST9095,Home Office,East,Office Supplies,Chair,2536.48,4,4105.1,2024,1,January
ORD114166,2024-12-04,CUST9083,Consumer,Central,Technology,Monitor,13374.43,7,-267.18,2024,12,December
ORD114167,2024-04-17,CUST6972,Consumer,East,Technology,Printer,2359.27,4,3817.75,2024,4,April
ORD114168,2023-12-07,CUST9155,Corporate,East,Furniture,Chair,10270.53,12,3321.43,2023,12,December
ORD114169,2023-03-05,CUST8069,Consumer,West,Furniture,Tablet,9398.39,12,-1462.04,2023,3,March
ORD114170,2023-05-02,CUST6338,Home Office,Central,Office Supplies,Phone,13227.57,14,2795.98,2023,5,May
ORD114171,2023-05-24,CUST3532,Consumer,Central,Office Supplies,Printer,4805.02,12,-886.79,2023,5,May
ORD114172,2022-01-11,CUST6337,Consumer,East,Technology,Laptop,3753.15,12,-596.25,2022,1,January
ORD114173,2022-12-25,CUST4773,Consumer,South,Furniture,Pen,6394.63,10,-1206.69,2022,12,December
ORD114174,2021-07-21,CUST7465,Consumer,East,Furniture,Printer,13238.95,7,3097.79,2021,7,July
ORD114175,2022-03-21,CUST5661,Corporate,Central,Office Supplies,Chair,2084.99,4,4570.13,2022,3,March
ORD114176,2021-10-24,CUST3057,Corporate,Central,Technology,Monitor,14211.76,11,26.63,2021,10,October
ORD114177,2024-08-24,CUST1677,Corporate,South,Furniture,Phone,9939.64,10,1534.24,2024,8,August
ORD114178,2022-05-08,CUST3974,Home Office,West,Office Supplies,Tablet,1170.62,7,1473.05,2022,5,May
ORD114179,2021-12-04,CUST9476,Consumer,South,Office Supplies,Monitor,9092.26,10,-1950.84,2021,12,December
ORD114180,2023-07-12,CUST6648,Corporate,East,Furniture,Chair,7978.97,6,174.91,2023,7,July
ORD114181,2023-12-26,CUST7444,Consumer,West,Technology,Monitor,9458.29,2,-484.75,2023,12,December
ORD114182,2023-03-03,CUST2840,Consumer,West,Office Supplies,Monitor,7442.67,12,-1950.57,2023,3,March
ORD114183,2024-12-16,CUST2878,Consumer,West,Technology,Chair,11975.09,9,-1037.21,2024,12,December
ORD114184,2023-08-20,CUST7289,Home Office,East,Office Supplies,Laptop,12582.38,8,1940.41,2023,8,August
ORD114185,2021-11-13,CUST8219,Corporate,Central,Office Supplies,Phone,8398.57,8,2857.68,2021,11,November
ORD114186,2023-07-31,CUST4314,Corporate,West,Office Supplies,Laptop,1445.77,13,4991.81,2023,7,July
ORD114187,2022-09-18,CUST2378,Corporate,West,Technology,Monitor,7549.54,4,2952.67,2022,9,September
ORD114188,2021-03-16,CUST6340,Consumer,East,Furniture,Monitor,1469.36,5,-1367.94,2021,3,March
ORD114189,2023-07-28,CUST1452,Consumer,South,Technology,Tablet,387.31,3,1106.22,2023,7,July
ORD114190,2021-02-28,CUST9533,Consumer,West,Office Supplies,Tablet,6489.94,12,2657.09,2021,2,February
ORD114191,2022-01-21,CUST1392,Consumer,East,Office Supplies,Phone,14549.29,14,1459.09,2022,1,January
ORD114192,2021-01-15,CUST6471,Corporate,West,Technology,Laptop,2599.74,12,186.35,2021,1,January
